Species,MatchSpecies,Family,Indiv,Pos,SL,CBL_raw,alpha_Pos_raw,d_raw,D_Pos_raw,alpha_Ant_raw,D_Ant_raw,CBL,alpha_Pos,d,D_Pos,alpha_Ant,D_Ant,Pt1x,Pt1y,Pt2x,Pt2y,Pt3x,Pt3y,Pt4x,Pt4y,Pt5x,Pt5y,Pt6x,Pt6y,Pt7x,Pt7y,Body Shape,Habitat_Initial,Habitat_Friedman,Habitat_FishBase,Habitat,Water_Type,Max_BW_mm,BW_slide,Max_BH_mm,BH_slide,d_BW,D_Pos_BW,D_Ant_BW,SL/Max_BW,d_normCBL,Scan Media Number,DOI,ARK,URL,Website,Scan Source,Match species reference
Chaetostoma_lineopunctatum,NA,NA,1,90,861,25.33,0.87,2.34,11.8,1.01,10.8,0.0294,50.0949,0.0027,0.0137,58.0076,0.0125,826.612,-233.944,828.617,-245.577,804.757,-238.898,806.652,-249.534,815.298,-242.513,815.352,-243.647,815.234,-241.308,Tadpole shaped,Benthic,demersal,demersal,demersal,freshwater,296.38,422.5,199.233,457.5,0.007901932,0.039829006,0.036451501,2.905054322,0.092470004,AUM 51201,NA,NA,NA,NA,Matt Kolmann: Kolmann - MKatfish4v2 - 2/Z --> MkatfishCan4_V2_27.0um_2K_Rec,NA
Centropomus_undecimalis,NA,NA,1,40,1501,50.14,1.17,0.55,29.19,1.39,30.89,0.0334,67.0049,4.00E-04,0.0194,79.8975,0.0206,638.784,-131.412,636.177,-160.485,599.085,-125.999,595.476,-156.676,615.51,-144.099,615.428,-144.347,615.552,-143.81,Fusiform,Reef associated,reef associated,reef associated,pelagic,marine,190.991,607,377.675,640,0.002885637,0.152832604,0.161727836,7.859009063,0.010992201,NA,doi:10.17605/OSF.IO/7RRFF,ark:/c7605/osf.io/7rrff,https://osf.io/7rrff/,OSF,Matt Kolmann and Adam Summers,NA
Centropomus_undecimalis,NA,NA,1,50,1501,55.44,0.99,0.65,28.15,1.11,27.95,0.0369,56.7368,4.00E-04,0.0188,63.6227,0.0186,791.772,-147.916,790.16,-176.015,743.634,-143.54,741.561,-171.409,765.005,-159.748,764.952,-160.12,765.059,-159.482,Fusiform,Reef associated,reef associated,reef associated,pelagic,marine,190.991,607,377.675,640,0.003387125,0.147364018,0.146320991,7.859009063,0.01166966,NA,doi:10.17605/OSF.IO/7RRFF,ark:/c7605/osf.io/7rrff,https://osf.io/7rrff/,OSF,Matt Kolmann and Adam Summers,NA
Centropomus_undecimalis,NA,NA,1,60,1501,53.4,1.03,0,27.22,1.22,29.17,0.0356,58.9923,0,0.0181,69.7948,0.0194,938.818,-150.498,938.98,-177.72,894.098,-150.012,893.773,-179.178,914.838,-164.271,914.838,-164.271,914.838,-164.271,Fusiform,Reef associated,reef associated,reef associated,pelagic,marine,190.991,607,377.675,640,0,0.1425328,0.152718247,7.859009063,0,NA,doi:10.17605/OSF.IO/7RRFF,ark:/c7605/osf.io/7rrff,https://osf.io/7rrff/,OSF,Matt Kolmann and Adam Summers,NA
Centropomus_undecimalis,NA,NA,1,70,1501,42.65,1.07,0.65,24.78,1.11,26.81,0.0284,61.1755,4.00E-04,0.0165,63.4344,0.0179,1121.41,-137.904,1123.43,-162.598,1081.13,-168.062,1078.9,-141.345,1101.61,-152.682,1101.71,-152.981,1101.76,-152.332,Fusiform,Reef associated,reef associated,reef associated,pelagic,marine,190.991,607,377.675,640,0.003408135,0.129725911,0.140372608,7.859009063,0.015262318,NA,doi:10.17605/OSF.IO/7RRFF,ark:/c7605/osf.io/7rrff,https://osf.io/7rrff/,OSF,Matt Kolmann and Adam Summers,NA
Centropomus_undecimalis,NA,NA,1,80,1501,50.56,0.98,0.67,24.49,1.01,23.72,0.0337,56.1076,4.00E-04,0.0163,57.6893,0.0158,1259.76,-121.372,1263.15,-145.631,1215.67,-127.893,1219.06,-151.37,1238.67,-136.5,1238.72,-136.889,1238.67,-136.222,Fusiform,Reef associated,reef associated,reef associated,pelagic,marine,190.991,607,377.675,640,0.00350211,0.128250637,0.124196897,7.859009063,0.013229115,NA,doi:10.17605/OSF.IO/7RRFF,ark:/c7605/osf.io/7rrff,https://osf.io/7rrff/,OSF,Matt Kolmann and Adam Summers,NA
Centropomus_undecimalis,NA,NA,1,90,1501,50.51,0.9,0.49,22.88,0.81,19.53,0.0337,51.3614,3.00E-04,0.0152,46.6153,0.013,1403.11,-106.56,1406.61,-129.171,1357.57,-113.161,1359.81,-132.566,1381.21,-120.258,1381.29,-120.579,1381.21,-120.097,Fusiform,Reef associated,reef associated,reef associated,pelagic,marine,190.991,607,377.675,640,0.002558204,0.119797699,0.102276329,7.859009063,0.009673321,NA,doi:10.17605/OSF.IO/7RRFF,ark:/c7605/osf.io/7rrff,https://osf.io/7rrff/,OSF,Matt Kolmann and Adam Summers,NA
Osteoglossum_bicirrhosum,NA,NA,1,30,1193,13.8,1.74,3.09,17.01,1.73,16.76,0.0116,99.6832,0.0026,0.0143,99.3696,0.014,384.14,303.548,388.909,319.88,374.745,324.071,370.988,307.74,379.709,313.97,379.209,312.646,380.153,315.585,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,157.453,323,273.959,320,0.019605118,0.108057902,0.106429116,7.576864207,0.223623914,M16471-30627,NA,ark:/87602/m4/M30627,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16471,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA
Osteoglossum_bicirrhosum,NA,NA,1,40,1193,22.41,1.9,5.35,18.09,1.73,17.93,0.0188,108.874,0.0045,0.0152,99.1371,0.015,512.125,285.982,507.52,268.483,498.208,289.871,494.32,272.372,503.643,279.151,503.022,276.512,504.127,281.743,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,157.453,323,273.959,320,0.033955763,0.11492178,0.113848088,7.576864207,0.238563725,M16471-30627,NA,ark:/87602/m4/M30627,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16471,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA
Osteoglossum_bicirrhosum,NA,NA,1,50,1193,22.58,1.85,6.01,18.17,1.86,18.23,0.0189,106.0472,0.005,0.0152,106.4079,0.0153,625.483,243.232,618.187,226.588,612.601,248.818,605.99,231.832,615.494,237.48,614.513,234.66,616.597,240.3,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,157.453,323,273.959,320,0.038187319,0.115417944,0.115762572,7.576864207,0.266263613,M16471-30627,NA,ark:/87602/m4/M30627,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16471,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA
Osteoglossum_bicirrhosum,NA,NA,1,60,1193,22.73,1.92,7.41,18.26,1.75,17.64,0.0191,110.274,0.0062,0.0153,100.5402,0.0148,748.529,193.453,742.306,176.282,735.046,197.487,729.744,180.661,739.44,187.045,738.741,183.656,740.462,190.865,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,157.453,323,273.959,320,0.047071699,0.115995698,0.112043491,7.576864207,0.326115036,M16471-30627,NA,ark:/87602/m4/M30627,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16471,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA
Osteoglossum_bicirrhosum,NA,NA,1,70,1193,21.4,1.87,6.36,17.08,1.7,16.21,0.0179,107.3999,0.0053,0.0143,97.2391,0.0136,863.294,154.232,858.279,137.906,850.169,157.647,845.687,142.067,854.687,147.548,854.077,144.58,855.636,150.741,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,157.453,323,273.959,320,0.040362438,0.108469769,0.102963233,7.576864207,0.296960438,M16471-30627,NA,ark:/87602/m4/M30627,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16471,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA
Osteoglossum_bicirrhosum,NA,NA,1,80,1193,20.56,1.76,4.56,15.31,1.54,15.11,0.0172,101.0035,0.0038,0.0128,88.1847,0.0127,979.68,119.114,975.493,104.387,965.458,122.724,962.426,107.924,971.447,113.213,971.017,111.312,972.055,115.75,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,157.453,323,273.959,320,0.028946875,0.097239389,0.095948525,7.576864207,0.221628316,M16471-30627,NA,ark:/87602/m4/M30627,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16471,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA
Osteoglossum_bicirrhosum,NA,NA,1,90,1193,18.99,1.68,3.84,13.23,1.42,12.74,0.0159,96.2725,0.0032,0.0111,81.262,0.0107,1111.76,89.3414,1108.62,76.4883,1098.14,91.4071,1095.92,78.86,1104.3,83.6266,1104.17,81.7705,1104.49,85.5926,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,157.453,323,273.959,320,0.024359475,0.084032006,0.080925626,7.576864207,0.201932607,M16471-30627,NA,ark:/87602/m4/M30627,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16471,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA
Chanos_chanos,NA,NA,1,30,1414,28.15,1.34,0.91,17.79,1.66,19.55,0.0199,76.6094,6.00E-04,0.0126,95.0994,0.0138,516.642,-235.762,515.074,-253.483,496.176,-234.429,495.157,-253.954,504.605,-244.458,504.63,-244.935,504.555,-244.031,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,marine,143.521,603,369.471,713,0.00632037,0.123955624,0.136227956,9.852216749,0.032221333,M39115-70861,NA,ark:/87602/m4/M70861,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/39115,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Chanos_chanos,NA,NA,1,40,1414,27.91,1.48,2.9,18.75,1.49,18.77,0.0197,84.6414,0.002,0.0133,85.0912,0.0133,657.734,-236.912,659.232,-255.601,637.23,-238.801,638.887,-257.494,648.258,-247.449,648.006,-248.74,648.064,-245.845,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,marine,143.521,603,369.471,713,0.020175312,0.130635512,0.130756453,9.852216749,0.1037564,M39115-70861,NA,ark:/87602/m4/M70861,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/39115,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Chanos_chanos,NA,NA,1,50,1414,31.96,1.54,2.99,24.04,1.67,21.86,0.0226,87.9935,0.0021,0.017,95.6518,0.0155,810.319,-233.068,813.091,-256.945,788.361,-236.479,790.599,-258.224,799.334,-246.381,799.442,-245.29,799.568,-248.281,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,marine,143.521,603,369.471,713,0.020858639,0.167483289,0.15231126,9.852216749,0.093656764,M39115-70861,NA,ark:/87602/m4/M70861,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/39115,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Chanos_chanos,NA,NA,1,60,1414,36.22,1.35,3.55,23.55,1.41,21.83,0.0256,77.194,0.0025,0.0167,80.5113,0.0154,941.445,-228.45,942.629,-251.966,914.122,-231.157,914.799,-252.981,927.333,-241.347,927.479,-243.096,927.333,-239.549,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,marine,143.521,603,369.471,713,0.024735081,0.164058135,0.152134517,9.852216749,0.098016322,M39115-70861,NA,ark:/87602/m4/M70861,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/39115,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Chanos_chanos,NA,NA,1,70,1414,39.12,1.36,4.43,24.35,1.32,24.16,0.0277,77.7053,0.0031,0.0172,75.6501,0.0171,1091.75,-224.22,1092.03,-248.567,1060.68,-225.271,1061.81,-249.403,1076.8,-237.183,1076.69,-239.26,1076.8,-234.829,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,marine,143.521,603,369.471,713,0.030883043,0.169651898,0.16832688,9.852216749,0.113293896,M39115-70861,NA,ark:/87602/m4/M70861,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/39115,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Chanos_chanos,NA,NA,1,80,1414,39.52,1.25,4.12,24.3,1.34,23.53,0.0279,71.8266,0.0029,0.0172,76.9737,0.0166,1221.09,-220.932,1222.01,-245.212,1189.63,-222.306,1190.4,-245.823,1204.81,-234.123,1204.81,-236.002,1204.9,-231.878,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,marine,143.521,603,369.471,713,0.028741313,0.169295251,0.163945363,9.852216749,0.104390189,M39115-70861,NA,ark:/87602/m4/M70861,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/39115,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Chanos_chanos,NA,NA,1,90,1414,33.28,1.42,4.08,21.23,1.35,21.41,0.0235,81.1565,0.0029,0.015,77.4269,0.0151,1373.94,-218.932,1374.02,-240.164,1348.46,-218.45,1348.06,-239.852,1361.59,-229.898,1361.68,-231.9,1361.73,-227.82,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,marine,143.521,603,369.471,713,0.02843003,0.147937589,0.149147077,9.852216749,0.122612976,M39115-70861,NA,ark:/87602/m4/M70861,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/39115,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Cyprinus_carpio,NA,NA,1,40,1224,42.84,0.92,1.44,20.02,1.06,20.46,0.035,52.9939,0.0012,0.0164,60.6545,0.0167,973.986,137.632,975.079,117.645,1011.45,139.598,1012.65,119.174,994.576,128.788,994.622,128.061,994.592,129.505,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,183.885,1000,554.049,960,0.007854429,0.108855335,0.111260963,6.656334122,0.033710994,TCWC 17163.01,NA,NA,NA,NA,"Kevin Conway, Collection of Fishes at Biodiversity Research and Teaching Collections, Texas A&M University",NA
Cyprinus_carpio,NA,NA,1,50,1224,46.45,0.81,1.62,19.38,0.87,18.52,0.0379,46.3241,0.0013,0.0158,49.9382,0.0151,886.833,131.009,888.412,111.694,929.229,134.167,930.687,115.702,910.236,122.469,910.266,121.689,910.206,123.31,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,183.885,1000,554.049,960,0.008821329,0.105388879,0.100728567,6.656334122,0.034922648,TCWC 17163.01,NA,NA,NA,NA,"Kevin Conway, Collection of Fishes at Biodiversity Research and Teaching Collections, Texas A&M University",NA
Cyprinus_carpio,NA,NA,1,60,1224,47.16,0.7,1.07,18.73,0.75,14.62,0.0385,40.1065,9.00E-04,0.0153,43.2549,0.0119,758.641,127.335,758.017,108.611,802.704,123.59,802.08,108.986,783.976,117.097,784.034,116.542,783.996,117.614,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,183.885,1000,554.049,960,0.005833392,0.101881039,0.079491666,6.656334122,0.02274762,TCWC 17163.01,NA,NA,NA,NA,"Kevin Conway, Collection of Fishes at Biodiversity Research and Teaching Collections, Texas A&M University",NA
Cyprinus_carpio,NA,NA,1,70,1224,45.05,0.93,1.55,20.35,0.97,20.65,0.0368,53.2431,0.0013,0.0166,55.5238,0.0169,635.782,127.947,635.629,107.602,675.401,127.947,675.822,107.301,655.998,117.451,655.998,116.717,655.971,118.263,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,183.885,1000,554.049,960,0.008408711,0.110642931,0.112300035,6.656334122,0.034323027,TCWC 17163.01,NA,NA,NA,NA,"Kevin Conway, Collection of Fishes at Biodiversity Research and Teaching Collections, Texas A&M University",NA
Cyprinus_carpio,NA,NA,1,80,1224,41.91,1,1.38,20.32,0.98,19.53,0.0342,57.3523,0.0011,0.0166,56.0173,0.016,483.668,133.701,482.353,113.427,520.381,131.29,519.394,111.783,501.555,122.547,501.555,121.817,501.583,123.193,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,183.885,1000,554.049,960,0.007484487,0.110485366,0.106218309,6.656334122,0.032836274,TCWC 17163.01,NA,NA,NA,NA,"Kevin Conway, Collection of Fishes at Biodiversity Research and Teaching Collections, Texas A&M University",NA
Cyprinus_carpio,NA,NA,1,90,1224,39.28,1.1,1.76,19.66,1,19.52,0.0321,63.0857,0.0014,0.0161,57.0622,0.0159,376.687,142.139,374.539,122.596,410.297,138.488,408.472,119.052,391.503,130.379,391.464,129.594,391.604,131.345,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,183.885,1000,554.049,960,0.009552644,0.106918403,0.106161426,6.656334122,0.044714183,TCWC 17163.01,NA,NA,NA,NA,"Kevin Conway, Collection of Fishes at Biodiversity Research and Teaching Collections, Texas A&M University",NA
Roeboides_affinis,NA,NA,1,30,1223,32.56,1.38,2.01,21.7,1.67,23.49,0.0266,78.9223,0.0016,0.0177,95.9254,0.0192,1015.86,67.2739,1016.63,45.5857,1039.31,69.5859,1040.63,46.1362,1029.4,57.2496,1029.48,56.1905,1029.43,58.2009,Deep bodied,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,110.217,992,459.57,782,0.018246021,0.196901244,0.213096187,11.09629186,0.061757691,M20350-38518,NA,ark:/87602/m4/M38518,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/20350,Morphosource,"Auburn University Museum of Natural History, Auburn, Alabama, USA",NA
Roeboides_affinis,NA,NA,1,40,1223,31.91,1.27,2.38,20.31,1.5,20.1,0.0261,72.5029,0.0019,0.0166,85.944,0.0164,909.089,56.3623,911.522,36.1951,933.614,59.0986,935.945,39.134,924.05,47.995,924.152,46.8252,923.975,49.2013,Deep bodied,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,110.217,992,459.57,782,0.021618112,0.184303965,0.182369501,11.09629186,0.074675795,M20350-38518,NA,ark:/87602/m4/M38518,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/20350,Morphosource,"Auburn University Museum of Natural History, Auburn, Alabama, USA",NA
Roeboides_affinis,NA,NA,1,50,1223,32.05,1.33,3.19,19.41,1.3,19.66,0.0262,76.0311,0.0026,0.0159,74.507,0.0161,774.263,38.2339,776.978,19.012,799.241,41.9262,802.173,22.4871,787.909,30.4018,787.962,28.9347,787.873,32.1194,Deep bodied,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,110.217,992,459.57,782,0.028906098,0.176131571,0.178366072,11.09629186,0.099418606,M20350-38518,NA,ark:/87602/m4/M38518,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/20350,Morphosource,"Auburn University Museum of Natural History, Auburn, Alabama, USA",NA
Roeboides_affinis,NA,NA,1,60,1223,33.4,1.3,2.73,20.63,1.38,20.97,0.0273,74.41,0.0022,0.0169,78.8472,0.0171,666.147,22.4157,669.005,1.98413,691.978,26.6502,695.202,5.93339,680.964,14.5082,681.105,13.3219,680.864,16.0363,Deep bodied,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,110.217,992,459.57,782,0.024724658,0.187180674,0.190226304,11.09629186,0.081578199,M20350-38518,NA,ark:/87602/m4/M38518,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/20350,Morphosource,"Auburn University Museum of Natural History, Auburn, Alabama, USA",NA
Roeboides_affinis,NA,NA,1,70,1223,33.92,1.29,3.13,20.03,1.35,21.73,0.0277,74.1745,0.0026,0.0164,77.5398,0.0178,550.766,1.28098,554.329,-18.4277,576.933,6.95976,580.83,-14.4192,565.577,-6.18219,565.682,-7.75687,565.472,-4.63375,Deep bodied,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,110.217,992,459.57,782,0.028400086,0.181715671,0.197167716,11.09629186,0.092290113,M20350-38518,NA,ark:/87602/m4/M38518,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/20350,Morphosource,"Auburn University Museum of Natural History, Auburn, Alabama, USA",NA
Roeboides_affinis,NA,NA,1,80,1223,32.62,1.25,2.9,18.37,1.25,19.61,0.0267,71.4107,0.0024,0.015,71.515,0.016,407.949,-28.2903,411.508,-46.3114,433.546,-22.5511,437.678,-41.72,422.28,-34.8997,422.491,-36.3009,422.07,-33.4284,Deep bodied,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,110.217,992,459.57,782,0.02634065,0.166663702,0.177914345,11.09629186,0.0889958,M20350-38518,NA,ark:/87602/m4/M38518,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/20350,Morphosource,"Auburn University Museum of Natural History, Auburn, Alabama, USA",NA
Roeboides_affinis,NA,NA,1,90,1223,30.54,1.29,2.69,16.97,1.15,17.92,0.025,74.0135,0.0022,0.0139,66.0189,0.0147,296.918,-50.06,300.811,-66.5824,321.892,-44.5525,324.93,-62.2144,309.945,-56.3425,310.113,-57.6426,309.903,-54.9586,Deep bodied,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,110.217,992,459.57,782,0.024426384,0.154012891,0.162599931,11.09629186,0.088167042,M20350-38518,NA,ark:/87602/m4/M38518,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/20350,Morphosource,"Auburn University Museum of Natural History, Auburn, Alabama, USA",NA
Lepidogalaxias_salamandroides,NA,NA,1,20,2345,60.4,1.32,17.2,40.06,1.52,38.75,0.0258,75.9015,0.0073,0.0171,87.1582,0.0165,2266.68,8.46973,2264.65,-31.5398,2311.75,6.44394,2311.25,-32.2995,2291.19,-14.2902,2291.1,-22.4003,2291.24,-5.20441,Elongate,Benthic,demersal,demersal,demersal,freshwater,206.186,1501,360.831,2011,0.083402655,0.194295422,0.187920937,11.37322612,0.284691847,M41860-75426,NA,ark:/87602/m4/M75426,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/41860,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Lepidogalaxias_salamandroides,NA,NA,1,30,2345,61.36,1.23,16.98,36.5,1.32,35.9,0.0262,70.4406,0.0072,0.0156,75.7191,0.0153,2053.32,7.73091,2054.08,-28.7616,2101.33,8.7584,2103.87,-27.051,2079.55,-10.5154,2080.01,-18.4717,2079.86,-1.49354,Elongate,Benthic,demersal,demersal,demersal,freshwater,206.186,1501,360.831,2011,0.082347117,0.17702668,0.174111576,11.37322612,0.276707066,M41860-75426,NA,ark:/87602/m4/M75426,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/41860,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Lepidogalaxias_salamandroides,NA,NA,1,40,2345,62.48,1.3,16.91,39.59,1.45,39.47,0.0266,74.5508,0.0072,0.0169,83.1185,0.0168,1789.39,7.30873,1788.57,-32.2735,1838.17,5.33783,1836.2,-34.0802,1814.93,-14.1265,1814.8,-22.4108,1815.18,-5.50212,Elongate,Benthic,demersal,demersal,demersal,freshwater,206.186,1501,360.831,2011,0.082027633,0.192014602,0.191415648,11.37322612,0.270677546,M41860-75426,NA,ark:/87602/m4/M75426,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/41860,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Lepidogalaxias_salamandroides,NA,NA,1,50,2345,61.26,1.41,18.39,40.17,1.44,39.45,0.0261,80.9774,0.0078,0.0171,82.2451,0.0168,1584.65,24.7159,1582.42,-15.395,1631.8,19.6022,1627,-19.5499,1607,2.95302,1606.49,-6.42447,1607.7,11.9272,Elongate,Benthic,demersal,demersal,demersal,freshwater,206.186,1501,360.831,2011,0.089198669,0.194837872,0.191309011,11.37322612,0.30021281,M41860-75426,NA,ark:/87602/m4/M75426,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/41860,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
