Species,MatchGenus,MatchSpecies,Family,Indiv,Pos,SL,CBL_raw,alpha_Pos_raw,d_raw,D_Pos_raw,alpha_Ant_raw,D_Ant_raw,CBL,alphaPos,d,DPos,alphaAnt,DAnt,Pt1x,Pt1y,Pt2x,Pt2y,Pt3x,Pt3y,Pt4x,Pt4y,Pt5x,Pt5y,Pt6x,Pt6y,Pt7x,Pt7y,BodyShape,Habitat_Initial,Habitat_Friedman,Habitat_FishBase,Habitat,Water_Type,Max_BW_mm,BW_slide,Max_BH_mm,BH_slide,dBW,DPosBW,DAntBW,fineness,d_normCBL,Scan Media Number,DOI,ARK,URL,Website,Scan Source,Match species reference,d_ctr,CBL_ctr,alphaAnt_ctr,alphaPos_ctr,DAnt_ctr,DPos_ctr,dBW_ctr,DAntBW_ctr,DPosBW_ctr
Cephalopholis_argus,Cephalopholis,argus,NA,1,0.4,1316,53.76,0.96,1.19,27.63,1.36,30.16,0.0409,55.2401,9e-4,0.021,78.0723,0.0229,1196.91,-103.572,1193.51,-130.989,1241.79,-108.727,1237.69,-138.605,1221.29,-121.334,1221.29,-121.891,1221.4,-120.71,Fusiform,Reef associated,benthic,benthic,benthic,marine,203.244,1239,476.184,1231,0.0058359,0.13593028,0.148383218,6.474975891,0.022062396,M42561-76793,NA,ark:/87602/m4/M76793,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42561,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,-6.000000000000001e-4,0.014199999999999997,0.010499999999993292,-13.252949999999998,0.007300000000000001,0.005300000000000003,-0.004831716500000001,0.02835543750000001,0.011120116999999985
Cephalopholis_argus,Cephalopholis,argus,NA,1,0.5,1316,53.93,0.97,2.4,23.2,0.99,27.63,0.041,55.3963,0.0018,0.0176,56.6813,0.021,1050.78,-100.694,1048.97,-123.819,1098.48,-101.871,1096.42,-129.423,1071.88,-114.212,1071.84,-115.339,1072.02,-112.943,Fusiform,Reef associated,benthic,benthic,benthic,marine,203.244,1239,476.184,1231,0.011822006,0.114127484,0.135939577,6.474975891,0.044553769,M42561-76793,NA,ark:/87602/m4/M76793,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42561,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,1.9999999999999987e-4,0.014000000000000002,-18.339800000000004,-9.3292,0.0052,0.0017999999999999995,1.3008399999999906e-4,0.018248207000000002,-0.0038447360000000014
Cephalopholis_argus,Cephalopholis,argus,NA,1,0.6,1316,51.41,1.04,3.76,25.03,1.11,28.11,0.0391,59.6184,0.0029,0.019,63.8092,0.0214,923.743,-79.5098,918.427,-103.964,967.69,-87.0707,961.429,-114.479,942.556,-95.7063,942.284,-97.7011,942.874,-93.9835,Fusiform,Reef associated,benthic,benthic,benthic,marine,203.244,1239,476.184,1231,0.018520235,0.12312955,0.138327925,6.474975891,0.073216526,M42561-76793,NA,ark:/87602/m4/M76793,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42561,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,0.0010999999999999998,0.011500000000000003,-8.593350000000008,-7.059750000000001,0.0052,0.0030500000000000006,0.0062439965,0.024137368499999992,0.0045411560000000045
Cephalopholis_argus,Cephalopholis,argus,NA,1,0.7,1316,49.55,1.12,3.2,25.75,1.18,27.81,0.0377,64.0797,0.0024,0.0196,67.5495,0.0211,796.851,-49.8268,790.876,-74.87,837.149,-58.8525,830.793,-85.9297,813.689,-67.8098,813.408,-69.3391,814.002,-66.194,Fusiform,Reef associated,benthic,benthic,benthic,marine,203.244,1239,476.184,1231,0.015748074,0.126675897,0.136846299,6.474975891,0.064591754,M42561-76793,NA,ark:/87602/m4/M76793,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42561,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,7.499999999999998e-4,0.00995,-4.681850000000011,-0.9422500000000014,0.004800000000000002,0.0037499999999999964,0.0035112705,0.0234360505,0.010875062500000005
Cephalopholis_argus,Cephalopholis,argus,NA,1,0.8,1316,46.33,1.08,3.23,23.46,1.03,23.48,0.0352,61.6503,0.0025,0.0178,58.8855,0.0178,667.933,-29.2877,664.293,-52.4655,707.736,-34.0203,704.824,-57.3195,685.627,-43.209,685.507,-44.6927,685.945,-41.4974,Fusiform,Reef associated,benthic,benthic,benthic,marine,203.244,1239,476.184,1231,0.015868513,0.115437033,0.115528477,6.474975891,0.069609014,M42561-76793,NA,ark:/87602/m4/M76793,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42561,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,0.0011,0.008550000000000002,-11.895199999999996,-5.888999999999996,0.0019999999999999983,0.002700000000000001,0.004251330500000001,0.0054577345000000055,0.004717498999999986
Cephalopholis_argus,Cephalopholis,argus,NA,1,0.9,1316,48.28,0.97,2.94,22.03,1.01,23.83,0.0367,55.5922,0.0022,0.0167,57.8929,0.0181,534.554,-17.656,532.755,-39.6105,576.904,-20.2953,574.984,-44.0494,554.471,-30.4233,554.405,-31.8555,554.605,-28.9246,Fusiform,Reef associated,benthic,benthic,benthic,marine,203.244,1239,476.184,1231,0.014454134,0.108382455,0.117255952,6.474975891,0.060844364,M42561-76793,NA,ark:/87602/m4/M76793,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42561,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,0.0010000000000000002,0.011850000000000003,-10.169399999999996,-13.961450000000006,0.0031500000000000018,0.0018499999999999992,0.006225702500000001,0.014201536,0.0025647460000000066
Chaetostoma_lineopunctatum,Chaetostoma,breve,NA,1,0.5,861,26.08,0.88,0.6,14.1,1.33,13.17,0.0303,50.5195,7e-4,0.0164,76.2253,0.0153,497.001,-249.035,496.81,-263.133,474.139,-246.939,473.376,-260.085,482.059,-254.7,482.099,-254.977,482.034,-254.383,Tadpole shaped,Benthic,demersal,demersal,demersal,freshwater,296.38,422.5,199.233,457.5,0.002016148,0.047571677,0.044429866,2.905054322,0.022910741,AUM 51201,NA,NA,NA,NA,Matt Kolmann: Kolmann - MKatfish4v2 - 2/Z --> MkatfishCan4_V2_27.0um_2K_Rec,NA,-9.000000000000001e-4,0.003300000000000001,1.2042000000000002,-14.205999999999996,-5.000000000000022e-4,5.999999999999998e-4,-0.009675774,-0.073261504,-0.07040054300000001
Chaetostoma_lineopunctatum,Chaetostoma,breve,NA,1,0.6,861,28.35,0.81,1.78,13.01,1.1,12.19,0.0329,46.2851,0.0021,0.0151,63.0618,0.0142,578.012,-250.218,578.364,-263.22,553.178,-251.272,552.943,-263.455,562.975,-256.968,563.267,-258.076,563.339,-256.294,Tadpole shaped,Benthic,demersal,demersal,demersal,freshwater,296.38,422.5,199.233,457.5,0.006017457,0.043885431,0.041113659,2.905054322,0.062910369,AUM 51201,NA,NA,NA,NA,Matt Kolmann: Kolmann - MKatfish4v2 - 2/Z --> MkatfishCan4_V2_27.0um_2K_Rec,NA,2.999999999999999e-4,0.005299999999999999,-9.340750000000007,-20.393050000000002,-0.0019999999999999983,-8.499999999999983e-4,-0.0062587814999999995,-0.0730768975,-0.074702963
Chaetostoma_lineopunctatum,Chaetostoma,breve,NA,1,0.7,861,26.94,0.89,2.66,11.7,0.92,11.87,0.0313,51.203,0.0031,0.0136,52.7252,0.0138,657.669,-249.725,658.36,-261.406,633.993,-250.227,633.742,-262.097,645.816,-255.603,645.839,-256.889,645.884,-254.227,Tadpole shaped,Benthic,demersal,demersal,demersal,freshwater,296.38,422.5,199.233,457.5,0.008982996,0.039481141,0.040058889,2.905054322,0.098839632,AUM 51201,NA,NA,NA,NA,Matt Kolmann: Kolmann - MKatfish4v2 - 2/Z --> MkatfishCan4_V2_27.0um_2K_Rec,NA,0.00145,0.0035500000000000045,-19.506150000000005,-13.818950000000001,-0.0024999999999999988,-0.0022500000000000037,-0.0032538075000000007,-0.0733513595,-0.07631969350000001
Chaetostoma_lineopunctatum,Chaetostoma,breve,NA,1,0.8,861,26.1,0.95,3.52,12.01,0.96,11.81,0.0303,54.24,0.0041,0.0139,55.1456,0.0137,733.085,-245.365,734.032,-257.338,710.345,-247.26,710.862,-259.061,721.86,-252.133,721.968,-253.778,721.806,-250.265,Tadpole shaped,Benthic,demersal,demersal,demersal,freshwater,296.38,422.5,199.233,457.5,0.011865623,0.040523628,0.039855319,2.905054322,0.134717786,AUM 51201,NA,NA,NA,NA,Matt Kolmann: Kolmann - MKatfish4v2 - 2/Z --> MkatfishCan4_V2_27.0um_2K_Rec,NA,0.0027,0.0036500000000000005,-15.635099999999994,-13.299299999999995,-0.002100000000000001,-0.0011999999999999997,2.4844050000000055e-4,-0.0702154235,-0.070195906
Chaetostoma_lineopunctatum,Chaetostoma,breve,NA,1,0.9,861,25.33,0.87,2.34,11.8,1.01,10.8,0.0294,50.0949,0.0027,0.0137,58.0076,0.0125,826.612,-233.944,828.617,-245.577,804.757,-238.898,806.652,-249.534,815.298,-242.513,815.352,-243.647,815.234,-241.308,Tadpole shaped,Benthic,demersal,demersal,demersal,freshwater,296.38,422.5,199.233,457.5,0.007901932,0.039829006,0.036451501,2.905054322,0.092470004,AUM 51201,NA,NA,NA,NA,Matt Kolmann: Kolmann - MKatfish4v2 - 2/Z --> MkatfishCan4_V2_27.0um_2K_Rec,NA,0.0015000000000000002,0.0045499999999999985,-10.054699999999997,-19.458750000000002,-0.002449999999999999,-0.00115,-3.2649949999999893e-4,-0.066602915,-0.065988703
Centropomus_undecimalis,Centropomus,undecimalis,NA,1,0.4,1501,50.14,1.17,0.55,29.19,1.39,30.89,0.0334,67.0049,4e-4,0.0194,79.8975,0.0206,638.784,-131.412,636.177,-160.485,599.085,-125.999,595.476,-156.676,615.51,-144.099,615.428,-144.347,615.552,-143.81,Fusiform,Reef associated,reef associated,reef associated,pelagic,marine,190.991,607,377.675,640,0.002885637,0.152832604,0.161727836,7.859009063,0.010992201,NA,doi:10.17605/OSF.IO/7RRFF,ark:/c7605/osf.io/7rrff,https://osf.io/7rrff/,OSF,Matt Kolmann and Adam Summers,NA,-0.0011,0.006699999999999998,1.8356999999999886,-1.4881499999999903,0.005000000000000001,0.003700000000000002,-0.007781979500000001,0.04170005550000001,0.02802244100000001
Centropomus_undecimalis,Centropomus,undecimalis,NA,1,0.5,1501,55.44,0.99,0.65,28.15,1.11,27.95,0.0369,56.7368,4e-4,0.0188,63.6227,0.0186,791.772,-147.916,790.16,-176.015,743.634,-143.54,741.561,-171.409,765.005,-159.748,764.952,-160.12,765.059,-159.482,Fusiform,Reef associated,reef associated,reef associated,pelagic,marine,190.991,607,377.675,640,0.003387125,0.147364018,0.146320991,7.859009063,0.01166966,NA,doi:10.17605/OSF.IO/7RRFF,ark:/c7605/osf.io/7rrff,https://osf.io/7rrff/,OSF,Matt Kolmann and Adam Summers,NA,-0.0012000000000000001,0.009900000000000003,-11.398400000000002,-7.988699999999994,0.002799999999999997,0.002999999999999999,-0.008304797000000001,0.028629621000000008,0.02939179800000001
Centropomus_undecimalis,Centropomus,undecimalis,NA,1,0.6,1501,53.4,1.03,0,27.22,1.22,29.17,0.0356,58.9923,0,0.0181,69.7948,0.0194,938.818,-150.498,938.98,-177.72,894.098,-150.012,893.773,-179.178,914.838,-164.271,914.838,-164.271,914.838,-164.271,Fusiform,Reef associated,reef associated,reef associated,pelagic,marine,190.991,607,377.675,640,0,0.1425328,0.152718247,7.859009063,0,NA,doi:10.17605/OSF.IO/7RRFF,ark:/c7605/osf.io/7rrff,https://osf.io/7rrff/,OSF,Matt Kolmann and Adam Summers,NA,-0.0018,0.008,-2.60775000000001,-7.685850000000002,0.0032000000000000015,0.0021500000000000026,-0.0122762385,0.0385276905,0.023944405999999988
Centropomus_undecimalis,Centropomus,undecimalis,NA,1,0.7,1501,42.65,1.07,0.65,24.78,1.11,26.81,0.0284,61.1755,4e-4,0.0165,63.4344,0.0179,1121.41,-137.904,1123.43,-162.598,1081.13,-168.062,1078.9,-141.345,1101.61,-152.682,1101.71,-152.981,1101.76,-152.332,Fusiform,Reef associated,reef associated,reef associated,pelagic,marine,190.991,607,377.675,640,0.003408135,0.129725911,0.140372608,7.859009063,0.015262318,NA,doi:10.17605/OSF.IO/7RRFF,ark:/c7605/osf.io/7rrff,https://osf.io/7rrff/,OSF,Matt Kolmann and Adam Summers,NA,-0.00125,6.500000000000047e-4,-8.79695000000001,-3.8464500000000044,0.0016000000000000007,6.499999999999978e-4,-0.008828668500000001,0.026962359500000005,0.013925076499999994
Centropomus_undecimalis,Centropomus,undecimalis,NA,1,0.8,1501,50.56,0.98,0.67,24.49,1.01,23.72,0.0337,56.1076,4e-4,0.0163,57.6893,0.0158,1259.76,-121.372,1263.15,-145.631,1215.67,-127.893,1219.06,-151.37,1238.67,-136.5,1238.72,-136.889,1238.67,-136.222,Fusiform,Reef associated,reef associated,reef associated,pelagic,marine,190.991,607,377.675,640,0.00350211,0.128250637,0.124196897,7.859009063,0.013229115,NA,doi:10.17605/OSF.IO/7RRFF,ark:/c7605/osf.io/7rrff,https://osf.io/7rrff/,OSF,Matt Kolmann and Adam Summers,NA,-0.001,0.007050000000000001,-13.091399999999993,-11.4317,0,0.0011999999999999997,-0.0081150725,0.014126154500000002,0.017531102999999992
Centropomus_undecimalis,Centropomus,undecimalis,NA,1,0.9,1501,50.51,0.9,0.49,22.88,0.81,19.53,0.0337,51.3614,3e-4,0.0152,46.6153,0.013,1403.11,-106.56,1406.61,-129.171,1357.57,-113.161,1359.81,-132.566,1381.21,-120.258,1381.29,-120.579,1381.21,-120.097,Fusiform,Reef associated,reef associated,reef associated,pelagic,marine,190.991,607,377.675,640,0.002558204,0.119797699,0.102276329,7.859009063,0.009673321,NA,doi:10.17605/OSF.IO/7RRFF,ark:/c7605/osf.io/7rrff,https://osf.io/7rrff/,OSF,Matt Kolmann and Adam Summers,NA,-9e-4,0.00885,-21.446999999999996,-18.19225,-0.0019500000000000003,3.499999999999996e-4,-0.0056702275,-7.780869999999968e-4,0.013979989999999998
Osteoglossum_bicirrhosum,Osteoglossum,bicirrhosum,NA,1,0.3,1193,13.8,1.74,3.09,17.01,1.73,16.76,0.0116,99.6832,0.0026,0.0143,99.3696,0.014,384.14,303.548,388.909,319.88,374.745,324.071,370.988,307.74,379.709,313.97,379.209,312.646,380.153,315.585,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,157.453,323,273.959,320,0.019605118,0.108057902,0.106429116,7.576864207,0.223623914,M16471-30627,NA,ark:/87602/m4/M30627,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16471,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA,0.00115,-0.012450000000000003,17.157650000000004,26.78125,-7.499999999999989e-4,-0.00115,0.007884589000000001,-0.02088520449999999,-0.021003520499999997
Osteoglossum_bicirrhosum,Osteoglossum,bicirrhosum,NA,1,0.4,1193,22.41,1.9,5.35,18.09,1.73,17.93,0.0188,108.874,0.0045,0.0152,99.1371,0.015,512.125,285.982,507.52,268.483,498.208,289.871,494.32,272.372,503.643,279.151,503.022,276.512,504.127,281.743,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,157.453,323,273.959,320,0.033955763,0.11492178,0.113848088,7.576864207,0.238563725,M16471-30627,NA,ark:/87602/m4/M30627,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16471,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA,0.0029999999999999996,-0.0079,21.0753,40.38095,-5.999999999999998e-4,-4.999999999999987e-4,0.0232881465,-0.0061796925,-0.009888383
Osteoglossum_bicirrhosum,Osteoglossum,bicirrhosum,NA,1,0.5,1193,22.58,1.85,6.01,18.17,1.86,18.23,0.0189,106.0472,0.005,0.0152,106.4079,0.0153,625.483,243.232,618.187,226.588,612.601,248.818,605.99,231.832,615.494,237.48,614.513,234.66,616.597,240.3,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,157.453,323,273.959,320,0.038187319,0.115417944,0.115762572,7.576864207,0.266263613,M16471-30627,NA,ark:/87602/m4/M30627,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16471,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA,0.0034000000000000002,-0.0081,31.386799999999994,41.32170000000001,-5.000000000000022e-4,-6.000000000000016e-4,0.026495396999999997,-0.0019287980000000093,-0.002554276000000008
Osteoglossum_bicirrhosum,Osteoglossum,bicirrhosum,NA,1,0.6,1193,22.73,1.92,7.41,18.26,1.75,17.64,0.0191,110.274,0.0062,0.0153,100.5402,0.0148,748.529,193.453,742.306,176.282,735.046,197.487,729.744,180.661,739.44,187.045,738.741,183.656,740.462,190.865,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,157.453,323,273.959,320,0.047071699,0.115995698,0.112043491,7.576864207,0.326115036,M16471-30627,NA,ark:/87602/m4/M30627,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16471,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA,0.004399999999999999,-0.0085,28.137649999999994,43.59585,-0.0013999999999999985,-6.499999999999995e-4,0.0347954605,-0.0021470655000000033,-0.0025926960000000054
Osteoglossum_bicirrhosum,Osteoglossum,bicirrhosum,NA,1,0.7,1193,21.4,1.87,6.36,17.08,1.7,16.21,0.0179,107.3999,0.0053,0.0143,97.2391,0.0136,863.294,154.232,858.279,137.906,850.169,157.647,845.687,142.067,854.687,147.548,854.077,144.58,855.636,150.741,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,157.453,323,273.959,320,0.040362438,0.108469769,0.102963233,7.576864207,0.296960438,M16471-30627,NA,ark:/87602/m4/M30627,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16471,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA,0.00365,-0.009849999999999998,25.007749999999987,42.37795,-0.0026999999999999993,-0.0015500000000000028,0.0281256345,-0.010447015500000004,-0.007331065500000011
Osteoglossum_bicirrhosum,Osteoglossum,bicirrhosum,NA,1,0.8,1193,20.56,1.76,4.56,15.31,1.54,15.11,0.0172,101.0035,0.0038,0.0128,88.1847,0.0127,979.68,119.114,975.493,104.387,965.458,122.724,962.426,107.924,971.447,113.213,971.017,111.312,972.055,115.75,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,157.453,323,273.959,320,0.028946875,0.097239389,0.095948525,7.576864207,0.221628316,M16471-30627,NA,ark:/87602/m4/M30627,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16471,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA,0.0024000000000000002,-0.00945,17.40400000000001,33.464200000000005,-0.003100000000000002,-0.0022999999999999982,0.0173296925,-0.014122217499999992,-0.013480145000000013
Osteoglossum_bicirrhosum,Osteoglossum,bicirrhosum,NA,1,0.9,1193,18.99,1.68,3.84,13.23,1.42,12.74,0.0159,96.2725,0.0032,0.0111,81.262,0.0107,1111.76,89.3414,1108.62,76.4883,1098.14,91.4071,1095.92,78.86,1104.3,83.6266,1104.17,81.7705,1104.49,85.5926,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,freshwater,157.453,323,273.959,320,0.024359475,0.084032006,0.080925626,7.576864207,0.201932607,M16471-30627,NA,ark:/87602/m4/M30627,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16471,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA,0.002,-0.00895,13.199700000000007,26.71884999999999,-0.00425,-0.00375,0.016131043499999997,-0.022128789999999995,-0.02178570299999999
Chanos_chanos,Chanos,chanos,NA,1,0.3,1414,28.15,1.34,0.91,17.79,1.66,19.55,0.0199,76.6094,6e-4,0.0126,95.0994,0.0138,516.642,-235.762,515.074,-253.483,496.176,-234.429,495.157,-253.954,504.605,-244.458,504.63,-244.935,504.555,-244.031,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,marine,143.521,603,369.471,713,0.00632037,0.123955624,0.136227956,9.852216749,0.032221333,M39115-70861,NA,ark:/87602/m4/M70861,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/39115,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,-8.5e-4,-0.004150000000000001,12.887450000000001,3.7074499999999944,-9.499999999999995e-4,-0.00285,-0.005400159000000001,0.008913635500000017,-0.0051057984999999945
Chanos_chanos,Chanos,chanos,NA,1,0.4,1414,27.91,1.48,2.9,18.75,1.49,18.77,0.0197,84.6414,0.002,0.0133,85.0912,0.0133,657.734,-236.912,659.232,-255.601,637.23,-238.801,638.887,-257.494,648.258,-247.449,648.006,-248.74,648.064,-245.845,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,marine,143.521,603,369.471,713,0.020175312,0.130635512,0.130756453,9.852216749,0.1037564,M39115-70861,NA,ark:/87602/m4/M70861,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/39115,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,5e-4,-0.007000000000000003,7.029399999999995,16.148350000000008,-0.0023,-0.0023999999999999994,0.0095076955,0.010728672499999994,0.0058253490000000074
Chanos_chanos,Chanos,chanos,NA,1,0.5,1414,31.96,1.54,2.99,24.04,1.67,21.86,0.0226,87.9935,0.0021,0.017,95.6518,0.0155,810.319,-233.068,813.091,-256.945,788.361,-236.479,790.599,-258.224,799.334,-246.381,799.442,-245.29,799.568,-248.281,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,marine,143.521,603,369.471,713,0.02085863899999999,0.167483289,0.15231126,9.852216749,0.093656764,M39115-70861,NA,ark:/87602/m4/M70861,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/39115,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,4.999999999999998e-4,-0.004400000000000001,20.63069999999999,23.268,-3.0000000000000165e-4,0.0011999999999999997,0.009166716999999991,0.03461989,0.049511069000000005
Chanos_chanos,Chanos,chanos,NA,1,0.6,1414,36.22,1.35,3.55,23.55,1.41,21.83,0.0256,77.194,0.0025,0.0167,80.5113,0.0154,941.445,-228.45,942.629,-251.966,914.122,-231.157,914.799,-252.981,927.333,-241.347,927.479,-243.096,927.333,-239.549,Fusiform,Pelagic,benthopelagic,benthopelagic,demersal,marine,143.521,603,369.471,713,0.024735081,0.164058135,0.152134517,9.852216749,0.098016322,M39115-70861,NA,ark:/87602/m4/M70861,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/39115,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA,7.000000000000001e-4,-0.0019999999999999983,8.10875,10.51585,-7.999999999999986e-4,7.500000000000007e-4,0.0124588425,0.0379439605,0.045469740999999994
